go_memstats_heap_objects&user:80&user,12673,12695,12795,13038
go_memstats_heap_released_bytes&catalogue:80&catalogue,0,0,0,0
go_memstats_heap_released_bytes&payment:80&payment,0,0,0,0
go_memstats_heap_released_bytes_total&user:80&user,1474560,1097728,1097728,1097728
go_memstats_heap_sys_bytes&catalogue:80&catalogue,4653056,6193152,7176192,7176192
go_memstats_heap_sys_bytes&payment:80&payment,4653056,6193152,6094848,6094848
go_memstats_heap_sys_bytes&user:80&user,6193152,8159232,8224768,8192000
go_memstats_last_gc_time_seconds&catalogue:80&catalogue,0,1669662897.291245,1669663497.2908058,1669664097.2904499
go_memstats_last_gc_time_seconds&payment:80&payment,0,1669662896.4011476,1669663496.400811,1669664096.4007127
go_memstats_last_gc_time_seconds&user:80&user,1669662284.8104126,1669662902.0544329,1669663497.0554118,1669664102.053638
go_memstats_lookups_total&catalogue:80&catalogue,28,989,1949,2908
go_memstats_lookups_total&payment:80&payment,17,977,1937,2897
go_memstats_lookups_total&user:80&user,4219,5339,6474,7594
go_memstats_mallocs_total&catalogue:80&catalogue,14238,181579,348702,515896
go_memstats_mallocs_total&payment:80&payment,13557,180827,348097,515141
go_memstats_mallocs_total&user:80&user,243613,416806,590122,763467
go_memstats_mcache_inuse_bytes&catalogue:80&catalogue,19200,19200,19200,19200
go_memstats_mcache_inuse_bytes&payment:80&payment,19200,19200,19200,19200
go_memstats_mcache_inuse_bytes&user:80&user,19200,19200,19200,19200
go_memstats_mcache_sys_bytes&catalogue:80&catalogue,32768,32768,32768,32768
go_memstats_mcache_sys_bytes&payment:80&payment,32768,32768,32768,32768
go_memstats_mcache_sys_bytes&user:80&user,32768,32768,32768,32768
go_memstats_mspan_inuse_bytes&catalogue:80&catalogue,34080,39360,39360,39680
go_memstats_mspan_inuse_bytes&payment:80&payment,33440,36320,37120,37280
go_memstats_mspan_inuse_bytes&user:80&user,43200,44480,43520,43520
go_memstats_mspan_sys_bytes&catalogue:80&catalogue,49152,49152,49152,49152
go_memstats_mspan_sys_bytes&payment:80&payment,49152,49152,49152,49152
go_memstats_mspan_sys_bytes&user:80&user,98304,98304,98304,98304
go_memstats_next_gc_bytes&catalogue:80&catalogue,4194304,4194304,4194304,4194304
go_memstats_next_gc_bytes&payment:80&payment,4194304,4194304,4194304,4194304
go_memstats_next_gc_bytes&user:80&user,4194304,4194304,4194304,4194304
go_memstats_other_sys_bytes&catalogue:80&catalogue,1037098,3587498,3585034,3582706
go_memstats_other_sys_bytes&payment:80&payment,1036878,3326918,3325046,3585806
go_memstats_other_sys_bytes&user:80&user,3017072,3277720,3273752,3272416
go_memstats_stack_inuse_bytes&catalogue:80&catalogue,1638400,2195456,2260992,2260992
go_memstats_stack_inuse_bytes&payment:80&payment,1638400,2195456,2293760,2293760
go_memstats_stack_inuse_bytes&user:80&user,2195456,2326528,2260992,2293760
go_memstats_stack_sys_bytes&catalogue:80&catalogue,1638400,2195456,2260992,2260992
go_memstats_stack_sys_bytes&payment:80&payment,1638400,2195456,2293760,2293760
go_memstats_stack_sys_bytes&user:80&user,2195456,2326528,2260992,2293760
go_memstats_sys_bytes&catalogue:80&catalogue,9115896,14031096,15116536,15116536
go_memstats_sys_bytes&payment:80&payment,9115896,13768952,13768952,14031096
go_memstats_sys_bytes&user:80&user,13506808,15935736,15935736,15935736
heap&carts:80&cart,131072,131072,131072,131072
heap&orders:80&orders,131072,131072,131072,131072
heap&shipping:80&shipping,131072,131072,131072,131072
heap_committed&carts:80&cart,131072,131072,131072,131072
heap_committed&orders:80&orders,131072,131072,131072,131072
heap_committed&shipping:80&shipping,131072,131072,131072,131072
heap_init&carts:80&cart,65536,65536,65536,65536
heap_init&orders:80&orders,65536,65536,65536,65536
heap_init&shipping:80&shipping,65536,65536,65536,65536
heap_used&carts:80&cart,61339,73627,85915,98203
heap_used&orders:80&orders,74831,88143,100431,112719
heap_used&shipping:80&shipping,54893,68205,78445,89709
httpsessions_active&carts:80&cart,0,0,0,0
httpsessions_active&orders:80&orders,0,0,0,0
httpsessions_active&shipping:80&shipping,0,0,0,0
httpsessions_max&carts:80&cart,-1,-1,-1,-1
httpsessions_max&orders:80&orders,-1,-1,-1,-1
httpsessions_max&shipping:80&shipping,-1,-1,-1,-1
instance_uptime&carts:80&cart,21253781,21853779,22453779,23053780
instance_uptime&orders:80&orders,21252151,21852150,22452149,23052149
instance_uptime&shipping:80&shipping,21252911,21852910,22452910,23052909
jvm_classes_loaded&carts:80&cart,8053,8054,8054,8054
jvm_classes_loaded&orders:80&orders,8097,8098,8098,8098
jvm_classes_loaded&shipping:80&shipping,7430,7431,7431,7431
jvm_classes_loaded_total&carts:80&cart,8053,8054,8054,8054
jvm_classes_loaded_total&orders:80&orders,8097,8098,8098,8098
jvm_classes_loaded_total&shipping:80&shipping,7430,7431,7431,7431
jvm_classes_unloaded_total&carts:80&cart,0,0,0,0
jvm_classes_unloaded_total&orders:80&orders,0,0,0,0
jvm_classes_unloaded_total&shipping:80&shipping,0,0,0,0
jvm_gc_collection_seconds_count&G1 Old Generation&carts:80&cart,0,0,0,0
jvm_gc_collection_seconds_count&G1 Old Generation&orders:80&orders,0,0,0,0
jvm_gc_collection_seconds_count&G1 Old Generation&shipping:80&shipping,0,0,0,0
jvm_gc_collection_seconds_count&G1 Young Generation&carts:80&cart,62,62,62,62
jvm_gc_collection_seconds_count&G1 Young Generation&orders:80&orders,63,63,63,63
jvm_gc_collection_seconds_count&G1 Young Generation&shipping:80&shipping,66,66,66,66
jvm_gc_collection_seconds_sum&G1 Old Generation&carts:80&cart,0,0,0,0
jvm_gc_collection_seconds_sum&G1 Old Generation&orders:80&orders,0,0,0,0
jvm_gc_collection_seconds_sum&G1 Old Generation&shipping:80&shipping,0,0,0,0
jvm_gc_collection_seconds_sum&G1 Young Generation&carts:80&cart,3.492,3.492,3.492,3.492
jvm_gc_collection_seconds_sum&G1 Young Generation&orders:80&orders,3.242,3.242,3.242,3.242
jvm_gc_collection_seconds_sum&G1 Young Generation&shipping:80&shipping,4.134,4.134,4.134,4.134
jvm_info&carts:80&cart&Oracle Corporation&1.8.0_111-internal-alpine-r0-b14,1,1,1,1
jvm_info&orders:80&orders&Oracle Corporation&1.8.0_111-internal-alpine-r0-b14,1,1,1,1
jvm_info&shipping:80&shipping&Oracle Corporation&1.8.0_111-internal-alpine-r0-b14,1,1,1,1
jvm_memory_bytes_committed&heap&carts:80&cart,134217728,134217728,134217728,134217728
jvm_memory_bytes_committed&heap&orders:80&orders,134217728,134217728,134217728,134217728
jvm_memory_bytes_committed&heap&shipping:80&shipping,134217728,134217728,134217728,134217728
jvm_memory_bytes_committed&nonheap&carts:80&cart,75251712,75513856,75972608,76759040
jvm_memory_bytes_committed&nonheap&orders:80&orders,76300288,76562432,76824576,77742080
jvm_memory_bytes_committed&nonheap&shipping:80&shipping,71991296,72253440,72515584,73170944
jvm_memory_bytes_used&heap&carts:80&cart,62811872,75394784,87977696,100560608
jvm_memory_bytes_used&heap&orders:80&orders,77675656,90258568,102841480,115424392
jvm_memory_bytes_used&heap&shipping:80&shipping,56210432,68793344,80327680,91862016
jvm_memory_bytes_used&nonheap&carts:80&cart,72765064,73937576,74519744,75425952
jvm_memory_bytes_used&nonheap&orders:80&orders,73823160,74982640,75621216,76406328
jvm_memory_bytes_used&nonheap&shipping:80&shipping,69144536,70072280,70754304,71709016
jvm_memory_pool_bytes_committed&carts:80&cart&Code Cache,25231360,25231360,25427968,26214400
jvm_memory_pool_bytes_committed&carts:80&cart&Compressed Class Space,5505024,5505024,5505024,5505024
jvm_memory_pool_bytes_committed&carts:80&cart&G1 Eden Space,56623104,56623104,56623104,56623104
jvm_memory_pool_bytes_committed&carts:80&cart&G1 Old Gen,71303168,71303168,71303168,71303168
jvm_memory_pool_bytes_committed&carts:80&cart&G1 Survivor Space,6291456,6291456,6291456,6291456
jvm_memory_pool_bytes_committed&carts:80&cart&Metaspace,44515328,44777472,45039616,45039616
jvm_memory_pool_bytes_committed&orders:80&orders&Code Cache,26017792,26017792,26279936,26935296
jvm_memory_pool_bytes_committed&orders:80&orders&Compressed Class Space,5505024,5505024,5505024,5505024
jvm_memory_pool_bytes_committed&orders:80&orders&G1 Eden Space,71303168,71303168,71303168,71303168
jvm_memory_pool_bytes_committed&orders:80&orders&G1 Old Gen,61865984,61865984,61865984,61865984
jvm_memory_pool_bytes_committed&orders:80&orders&G1 Survivor Space,1048576,1048576,1048576,1048576
jvm_memory_pool_bytes_committed&orders:80&orders&Metaspace,44777472,45039616,45039616,45301760
jvm_memory_pool_bytes_committed&shipping:80&shipping&Code Cache,25427968,25427968,25427968,25821184
jvm_memory_pool_bytes_committed&shipping:80&shipping&Compressed Class Space,5062656,5062656,5062656,5062656
jvm_memory_pool_bytes_committed&shipping:80&shipping&G1 Eden Space,61865984,61865984,61865984,61865984
jvm_memory_pool_bytes_committed&shipping:80&shipping&G1 Old Gen,63963136,63963136,63963136,63963136
jvm_memory_pool_bytes_committed&shipping:80&shipping&G1 Survivor Space,8388608,8388608,8388608,8388608
jvm_memory_pool_bytes_committed&shipping:80&shipping&Metaspace,41500672,41762816,42024960,42287104
